Date,Fallacy,Label,Subcategory,arg_comp,arg_rel,Context,bio_tags,pos_tags
1996,"Then when we had the assault weapons ban in the Senate, Senator Dole fought it bitterly and opposed the entire crime bill and almost brought the entire crime bill down because the National Rifle Association didn't want the assault weapons ban, just like they didn't want the Brady Bill.",FalseCause,False cause,Premise,,"He didn't succeed and I signed it and I'm glad I did. Then when we had the assault weapons ban in the Senate, Senator Dole fought it bitterly and opposed the entire crime bill and almost brought the entire crime bill down because the National Rifle Association didn't want the assault weapons ban, just like they didn't want the Brady Bill. But two years later nobody's lost their handguns.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,AUX,PART,VERB,CCONJ,PRON,VERB,PRON,CCONJ,PRON,AUX,ADJ,PRON,VERB,PUNCT,ADV,SCONJ,PRON,VERB,DET,NOUN,NOUN,NOUN,ADP,DET,PROPN,PUNCT,PROPN,PROPN,VERB,PRON,ADV,CCONJ,VERB,DET,ADJ,NOUN,NOUN,CCONJ,ADV,VERB,DET,ADJ,NOUN,NOUN,ADP,SCONJ,DET,PROPN,PROPN,PROPN,AUX,PART,VERB,DET,NOUN,NOUN,NOUN,PUNCT,ADV,SCONJ,PRON,AUX,PART,VERB,DET,PROPN,PROPN,PUNCT,CCONJ,NUM,NOUN,ADV,PRON,AUX,VERB,PRON,NOUN,PUNCT"
1988,"I think that part of it is the crime infested neighborhoods, and that's why I'm a strong believer in trying to control crimes in the neighborhood, why I was so pleased to be endorsed by the policemen on the beat, the Boston Police Department the other day.",AppealtoAuthority,Without Evidence,Premise,Support,"The neighborhood, the kind of environment people are growing up in, and that leads me to the programs I'm talking about in terms of education. I think that part of it is the crime infested neighborhoods, and that's why I'm a strong believer in trying to control crimes in the neighborhood, why I was so pleased to be endorsed by the policemen on the beat, the Boston Police Department the other day. I think they understand my commitment to helping them in the neighborhoods.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","DET,NOUN,PUNCT,DET,NOUN,ADP,NOUN,NOUN,AUX,VERB,ADP,ADP,PUNCT,CCONJ,PRON,VERB,PRON,ADP,DET,NOUN,PRON,AUX,VERB,ADP,ADP,NOUN,ADP,NOUN,PUNCT,PRON,VERB,SCONJ,NOUN,ADP,PRON,AUX,DET,NOUN,VERB,NOUN,PUNCT,CCONJ,PRON,AUX,SCONJ,PRON,AUX,DET,ADJ,NOUN,ADP,VERB,PART,VERB,NOUN,ADP,DET,NOUN,PUNCT,SCONJ,PRON,AUX,ADV,ADJ,PART,AUX,VERB,ADP,DET,NOUN,ADP,DET,NOUN,PUNCT,DET,PROPN,PROPN,PROPN,DET,ADJ,NOUN,PUNCT,PRON,VERB,PRON,VERB,PRON,NOUN,ADP,VERB,PRON,ADP,DET,NOUN,PUNCT"
2020,"I get treated very badly by the IRS, very unfairly",AppealtoEmotion,,Claim,Support,"We made a deal, it was all settled, until I decided to run for president. I get treated very badly by the IRS, very unfairly, but we had a deal all done. As soon as we’re completed with the deal, I want to release it.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,VERB,DET,NOUN,PUNCT,PRON,AUX,ADV,VERB,PUNCT,SCONJ,PRON,VERB,PART,VERB,ADP,NOUN,PUNCT,PRON,AUX,VERB,ADV,ADV,ADP,DET,PROPN,PUNCT,ADV,ADV,PUNCT,CCONJ,PRON,VERB,DET,NOUN,PRON,VERB,PUNCT,ADV,ADV,SCONJ,PRON,AUX,VERB,ADP,DET,NOUN,PUNCT,PRON,VERB,PART,VERB,PRON,PUNCT"
2016,I've heard from so many of you about the difficult choices you face and the stresses that you're under,AppealtoEmotion,Flag waving,Premise,Support,"And I want us to do more to support people who are struggling to balance family and work. I've heard from so many of you about the difficult choices you face and the stresses that you're under. So let's have paid family leave, earned sick days.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","CCONJ,PRON,VERB,PRON,PART,VERB,ADJ,PART,VERB,NOUN,PRON,AUX,VERB,PART,VERB,NOUN,CCONJ,NOUN,PUNCT,PRON,AUX,VERB,ADP,ADV,ADJ,ADP,PRON,ADP,DET,ADJ,NOUN,PRON,VERB,CCONJ,DET,NOUN,SCONJ,PRON,AUX,ADP,PUNCT,ADV,VERB,PRON,AUX,VERB,NOUN,NOUN,PUNCT,VERB,ADJ,NOUN,PUNCT"
2008,"We have lost over 4,000 lives. We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001.",FalseCause,False cause,Premise,Support,"We've spent over $600 billion so far, soon to be $1 trillion. We have lost over 4,000 lives. We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001. We took our eye off the ball.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'I-FalseCause', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,AUX,VERB,ADP,SYM,NUM,NUM,ADV,ADV,PUNCT,ADV,PART,AUX,SYM,NUM,NUM,PUNCT,PRON,AUX,VERB,ADP,NUM,NOUN,PUNCT,PRON,AUX,VERB,NUM,VERB,PUNCT,CCONJ,ADV,ADV,PUNCT,ADP,DET,ADJ,ADJ,NOUN,NOUN,PUNCT,PROPN,PROPN,AUX,ADJ,PUNCT,ADJ,ADV,ADP,ADP,DET,NOUN,SCONJ,NUM,PUNCT,PRON,VERB,PRON,NOUN,ADP,DET,NOUN,PUNCT"
2000,"They are historic, they are strong, and they are enduring.",AppealtoEmotion,Loaded Language,Premise,Support,"Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives. They are historic, they are strong, and they are enduring. And our ability to serve as an honest broker is something that we need to shepherd.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,NOUN,ADP,PROPN,AUX,ADJ,ADP,NOUN,CCONJ,NOUN,ADP,DET,NOUN,ADP,ADJ,NOUN,PUNCT,PRON,AUX,ADJ,PUNCT,PRON,AUX,ADJ,PUNCT,CCONJ,PRON,AUX,VERB,PUNCT,CCONJ,PRON,NOUN,PART,VERB,ADP,DET,ADJ,NOUN,AUX,PRON,PRON,PRON,VERB,PART,VERB,PUNCT"
2016,disgraceful,AppealtoEmotion,Loaded Language,Claim,,"That was done purposely. When you have your staff taking the Fifth Amendment, taking the Fifth so they're not prosecuted, when you have the man that set up the illegal server taking the Fifth, I think it's disgraceful. And believe me, this country thinks it's—really thinks it's disgraceful, also.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,AUX,VERB,ADV,PUNCT,SCONJ,PRON,VERB,PRON,NOUN,VERB,DET,PROPN,PROPN,PUNCT,VERB,DET,PROPN,SCONJ,PRON,AUX,PART,VERB,PUNCT,SCONJ,PRON,VERB,DET,NOUN,PRON,VERB,ADP,DET,ADJ,NOUN,VERB,DET,PROPN,PUNCT,PRON,VERB,PRON,AUX,ADJ,PUNCT,CCONJ,VERB,PRON,PUNCT,DET,NOUN,VERB,NOUN,PUNCT,ADV,VERB,PRON,AUX,ADJ,PUNCT,ADV,PUNCT"
2000,"If you want somebody who is willing to fight for you, I am asking for your support and your vote and, yes, your confidence and your willingness to believe that we can do the right thing in America, and be the better for it.",AppealtoAuthority,Appeal to popular opinion,Claim,Support,"I believe very deeply that you have to be willing to stand up and fight no matter what powerful forces might be on the other side. If you want somebody who is willing to fight for you, I am asking for your support and your vote and, yes, your confidence and your willingness to believe that we can do the right thing in America, and be the better for it. We've made some progress during the last eight years.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'I-AppealtoAuthority', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,VERB,ADV,ADV,SCONJ,PRON,VERB,PART,AUX,ADJ,PART,VERB,ADP,CCONJ,VERB,ADV,ADV,PRON,ADJ,NOUN,AUX,AUX,ADP,DET,ADJ,NOUN,PUNCT,SCONJ,PRON,VERB,PRON,PRON,AUX,ADJ,PART,VERB,ADP,PRON,PUNCT,PRON,AUX,VERB,ADP,PRON,NOUN,CCONJ,PRON,NOUN,CCONJ,PUNCT,INTJ,PUNCT,PRON,NOUN,CCONJ,PRON,NOUN,PART,VERB,SCONJ,PRON,AUX,VERB,DET,ADJ,NOUN,ADP,PROPN,PUNCT,CCONJ,AUX,DET,ADJ,ADP,PRON,PUNCT,PRON,AUX,VERB,DET,NOUN,ADP,DET,ADJ,NUM,NOUN,PUNCT"
2004,our boys,AppealtoEmotion,Loaded Language,Premise,Support,"That's exactly what we're doing. If you put American troops in there in larger number and don't get the Iraqis into the fight, you'll postpone the day when you can in fact bring our boys home. It's vital that we deal with any need for additional troops by putting Iraqis into the effort.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'I-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,AUX,ADV,PRON,PRON,AUX,VERB,PUNCT,SCONJ,PRON,VERB,ADJ,NOUN,ADV,ADV,ADP,ADJ,NOUN,CCONJ,AUX,PART,VERB,DET,PROPN,ADP,DET,NOUN,PUNCT,PRON,AUX,VERB,DET,NOUN,SCONJ,PRON,AUX,ADP,NOUN,VERB,PRON,NOUN,ADV,PUNCT,PRON,AUX,ADJ,SCONJ,PRON,VERB,ADP,DET,NOUN,ADP,ADJ,NOUN,ADP,VERB,PROPN,ADP,DET,NOUN,PUNCT"
1992,"You know, nobody likes who shot John, but I think the first negative campaign run in this election was by Governor Clinton, and I'm not going to sit there and be a punching bag; I'm going to stand up and say, hey, listen, here's my side of it.",AppealtoEmotion,Loaded Language,Claim,Attack,"My record on world affairs is pretty well known because I've been president for 4 years, so I feel I've been talking issues. You know, nobody likes who shot John, but I think the first negative campaign run in this election was by Governor Clinton, and I'm not going to sit there and be a punching bag; I'm going to stand up and say, hey, listen, here's my side of it. But character is an important part of the equation.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,NOUN,ADP,NOUN,NOUN,AUX,ADV,ADV,ADJ,SCONJ,PRON,AUX,AUX,NOUN,ADP,NUM,NOUN,PUNCT,CCONJ,PRON,VERB,PRON,AUX,AUX,VERB,NOUN,PUNCT,PRON,VERB,PUNCT,PRON,VERB,PRON,VERB,PROPN,PUNCT,CCONJ,PRON,VERB,DET,ADJ,ADJ,NOUN,VERB,ADP,DET,NOUN,AUX,ADP,PROPN,PROPN,PUNCT,CCONJ,PRON,AUX,PART,VERB,PART,VERB,ADV,CCONJ,AUX,DET,VERB,NOUN,PUNCT,PRON,AUX,VERB,PART,VERB,ADP,CCONJ,VERB,PUNCT,INTJ,PUNCT,VERB,PUNCT,ADV,AUX,PRON,NOUN,ADP,PRON,PUNCT,CCONJ,NOUN,AUX,DET,ADJ,NOUN,ADP,DET,NOUN,PUNCT"
1960,This is the history of dealing with dictators.,AppealtoEmotion,Loaded Language,Premise,Support,"I will only say this, however, in addition: to do what Senator Kennedy has suggested - to suggest that we will surrender these islands or force our Chinese Nationalist allies to surrender them in advance - is not something that would lead to peace; it is something that would lead, in my opinion, to war. This is the history of dealing with dictators. This is something that Senator Kennedy and all Americans must know.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,AUX,ADV,VERB,PRON,PUNCT,ADV,PUNCT,ADP,NOUN,PUNCT,PART,AUX,PRON,PROPN,PROPN,AUX,VERB,PUNCT,PART,VERB,SCONJ,PRON,AUX,VERB,DET,NOUN,CCONJ,VERB,PRON,ADJ,ADJ,NOUN,PART,VERB,PRON,ADP,NOUN,PUNCT,AUX,PART,PRON,PRON,AUX,VERB,ADP,NOUN,PUNCT,PRON,AUX,PRON,PRON,AUX,VERB,PUNCT,ADP,PRON,NOUN,PUNCT,ADP,NOUN,PUNCT,PRON,AUX,DET,NOUN,ADP,VERB,ADP,NOUN,PUNCT,PRON,AUX,PRON,PRON,PROPN,PROPN,CCONJ,DET,PROPN,AUX,VERB,PUNCT"
1996,"Thirdly, in Bosnia it's a virtual miracle that there has been no return to war and at least there has now been an election.",AppealtoEmotion,Loaded Language,Claim,Attack,"Secondly, in Haiti, political violence is much, much smaller than it was. Thirdly, in Bosnia it's a virtual miracle that there has been no return to war and at least there has now been an election. And institutions are beginning to function.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O']","ADV,PUNCT,ADP,PROPN,PUNCT,ADJ,NOUN,AUX,ADJ,PUNCT,ADV,ADJ,SCONJ,PRON,AUX,PUNCT,ADV,PUNCT,ADP,PROPN,PRON,AUX,DET,ADJ,NOUN,SCONJ,PRON,AUX,AUX,DET,NOUN,ADP,NOUN,CCONJ,ADP,ADJ,PRON,AUX,ADV,AUX,DET,NOUN,PUNCT,CCONJ,NOUN,AUX,VERB,PART,VERB,PUNCT"
2016,disaster,AppealtoEmotion,Loaded Language,Claim,,"We invested in a solar company, our country. That was a disaster. They lost plenty of money on that one.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,VERB,ADP,DET,ADJ,NOUN,PUNCT,PRON,NOUN,PUNCT,PRON,AUX,DET,NOUN,PUNCT,PRON,VERB,NOUN,ADP,NOUN,ADP,DET,NUM,PUNCT"
1992,I've been disturbed by the tone and the tenor of this campaign.,AppealtoEmotion,Loaded Language,Premise,,I also had a program starting last year. I've been disturbed by the tone and the tenor of this campaign. Thank goodness the networks have a fact check so I don't have to just go blue in the face anymore.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'I-AppealtoEmotion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","PRON,ADV,VERB,DET,NOUN,VERB,ADJ,NOUN,PUNCT,PRON,AUX,AUX,VERB,ADP,DET,NOUN,CCONJ,DET,NOUN,ADP,DET,NOUN,PUNCT,VERB,NOUN,DET,NOUN,VERB,DET,NOUN,NOUN,SCONJ,PRON,AUX,PART,VERB,PART,ADV,VERB,ADJ,ADP,DET,NOUN,ADV,PUNCT"
2000,Surely we can work together to create a cultural life so some of these youngsters who feel like they can take a neighbor's life with a gun will understand that that's not the way America is meant to be.,Slipperyslope,Slippery slope,Claim,Support,Surely we can fight off these laws that will encourage doctors to -- to allow doctors to take the lives of our seniors. Surely we can work together to create a cultural life so some of these youngsters who feel like they can take a neighbor's life with a gun will understand that that's not the way America is meant to be. Surely we can find common ground to reduce the number of abortions in America.,"['B-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'I-Slipperyslope', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","ADV,PRON,AUX,VERB,ADP,DET,NOUN,PRON,AUX,VERB,NOUN,PART,PUNCT,PART,VERB,NOUN,PART,VERB,DET,NOUN,ADP,PRON,NOUN,PUNCT,ADV,PRON,AUX,VERB,ADV,PART,VERB,DET,ADJ,NOUN,SCONJ,PRON,ADP,DET,NOUN,PRON,VERB,SCONJ,PRON,AUX,VERB,DET,NOUN,PART,NOUN,ADP,DET,NOUN,AUX,VERB,SCONJ,PRON,AUX,PART,DET,NOUN,PROPN,AUX,VERB,PART,AUX,PUNCT,ADV,PRON,AUX,VERB,ADJ,NOUN,PART,VERB,DET,NOUN,ADP,NOUN,ADP,PROPN,PUNCT"
